Time,Average(A)
(us),(V)
354.0356905,1.175258
354.0396905,1.164268
354.0436905,1.153194
354.0476905,1.142037
354.0516905,1.130802
354.0556905,1.119478
354.0596905,1.10808
354.0636905,1.096597
354.0676905,1.085034
354.0716905,1.073391
354.0756905,1.061671
354.0796905,1.049871
354.0836905,1.037994
354.0876905,1.026039
354.0916905,1.014006
354.0956905,1.001899
354.0996905,0.9897133
354.1036905,0.9774567
354.1076905,0.9651217
354.1116905,0.9527161
354.1156905,0.9402373
354.1196905,0.9276838
354.1236905,0.9150614
354.1276905,0.9023647
354.1316905,0.8896021
354.1356905,0.8767675
354.1396905,0.8638626
354.1436905,0.8508927
354.1476905,0.8378548
354.1516905,0.8247526
354.1556905,0.8115835
354.1596905,0.7983507
354.1636905,0.7850537
354.1676905,0.7716923
354.1716905,0.7582707
354.1756905,0.744782
354.1796905,0.7312356
354.1836905,0.7176346
354.1876905,0.7039725
354.1916905,0.6902564
354.1956905,0.6764788
354.1996905,0.6626505
354.2036905,0.648766
354.2076905,0.634826
354.2116905,0.6208318
354.2156905,0.6067915
354.2196905,0.5926955
354.2236905,0.5785536
354.2276905,0.5643626
354.2316905,0.550122
354.2356905,0.5358382
354.2396905,0.5215102
354.2436905,0.5071403
354.2476905,0.4927277
354.2516905,0.4782743
354.2556905,0.4637757
354.2596905,0.4492438
354.2636905,0.4346754
354.2676905,0.4200652
354.2716905,0.4054226
354.2756905,0.3907459
354.2796905,0.3760359
354.2836905,0.3612919
354.2876905,0.346519
354.2916905,0.3317176
354.2956905,0.3168853
354.2996905,0.3020267
354.3036905,0.2871436
354.3076905,0.2722331
354.3116905,0.2573006
354.3156905,0.2423458
354.3196905,0.2273705
354.3236905,0.2123747
354.3276905,0.1973588
354.3316905,0.1823273
354.3356905,0.167278
354.3396905,0.1522133
354.3436905,0.1371365
354.3476905,0.1220448
354.3516905,0.1069491
354.3556905,0.09183424
354.3596905,0.07671685
354.3636905,0.06159119
354.3676905,0.04645701
354.3716905,0.03131795
354.3756905,0.01617623
354.3796905,0.00103239
354.3836905,-0.01411124
354.3876905,-0.02925772
354.3916905,-0.04439944
354.3956905,-0.05954188
354.3996905,-0.07467755
354.4036905,-0.08980738
354.4076905,-0.1049329
354.4116905,-0.1200523
354.4156905,-0.1351576
354.4196905,-0.1502555
354.4236905,-0.165342
354.4276905,-0.1804148
354.4316905,-0.1954728
354.4356905,-0.2105194
354.4396905,-0.2255444
354.4436905,-0.2405533
354.4476905,-0.2555428
354.4516905,-0.2705115
354.4556905,-0.2854605
354.4596905,-0.3003847
354.4636905,-0.3152862
354.4676905,-0.3301624
354.4716905,-0.3450115
354.4756905,-0.3598307
354.4796905,-0.3746287
354.4836905,-0.3893924
354.4876905,-0.4041204
354.4916905,-0.4188236
354.4956905,-0.4334877
354.4996905,-0.4481164
354.5036905,-0.4627124
354.5076905,-0.4772715
354.5116905,-0.4917897
354.5156905,-0.5062725
354.5196905,-0.5207111
354.5236905,-0.5351082
354.5276905,-0.5494634
354.5316905,-0.5637756
354.5356905,-0.5780432
354.5396905,-0.5922654
354.5436905,-0.6064399
354.5476905,-0.6205679
354.5516905,-0.6346445
354.5556905,-0.6486747
354.5596905,-0.662651
354.5636905,-0.6765751
354.5676905,-0.6904484
354.5716905,-0.7042634
354.5756905,-0.7180277
354.5796905,-0.7317339
354.5836905,-0.7453833
354.5876905,-0.758981
354.5916905,-0.7725157
354.5956905,-0.7859891
354.5996905,-0.7994031
354.6036905,-0.8127543
354.6076905,-0.8260484
354.6116905,-0.8392752
354.6156905,-0.8524392
354.6196905,-0.8655355
354.6236905,-0.8785716
354.6276905,-0.8915395
354.6316905,-0.9044393
354.6356905,-0.9172723
354.6396905,-0.9300364
354.6436905,-0.9427299
354.6476905,-0.9553571
354.6516905,-0.967912
354.6556905,-0.980395
354.6596905,-0.9928072
354.6636905,-1.005146
354.6676905,-1.017412
354.6716905,-1.029603
354.6756905,-1.041721
354.6796905,-1.053765
354.6836905,-1.065731
354.6876905,-1.077623
354.6916905,-1.089439
354.6956905,-1.101176
354.6996905,-1.112836
354.7036905,-1.124419
354.7076905,-1.135923
354.7116905,-1.14735
354.7156905,-1.15869
354.7196905,-1.169956
354.7236905,-1.181135
354.7276905,-1.192234
354.7316905,-1.203247
354.7356905,-1.214178
354.7396905,-1.225025
354.7436905,-1.23579
354.7476905,-1.246469
354.7516905,-1.257071
354.7556905,-1.267579
354.7596905,-1.278005
354.7636905,-1.288345
354.7676905,-1.298598
354.7716905,-1.308766
354.7756905,-1.318848
354.7796905,-1.328845
354.7836905,-1.338752
354.7876905,-1.348574
354.7916905,-1.358307
354.7956905,-1.367953
354.7996905,-1.377512
354.8036905,-1.386976
354.8076905,-1.396349
354.8116905,-1.405629
354.8156905,-1.41482
354.8196905,-1.423916
354.8236905,-1.432924
354.8276905,-1.441837
354.8316905,-1.450657
354.8356905,-1.459388
354.8396905,-1.468024
354.8436905,-1.476572
354.8476905,-1.485022
354.8516905,-1.493381
354.8556905,-1.501658
354.8596905,-1.509836
354.8636905,-1.517917
354.8676905,-1.525903
354.8716905,-1.533803
354.8756905,-1.541605
354.8796905,-1.549316
354.8836905,-1.556935
354.8876905,-1.564463
354.8916905,-1.571893
354.8956905,-1.579231
354.8996905,-1.586478
354.9036905,-1.593634
354.9076905,-1.600695
354.9116905,-1.607664
354.9156905,-1.614541
354.9196905,-1.621324
354.9236905,-1.628015
354.9276905,-1.634615
354.9316905,-1.641119
354.9356905,-1.647536
354.9396905,-1.653853
354.9436905,-1.660085
354.9476905,-1.666222
354.9516905,-1.672267
354.9556905,-1.678219
354.9596905,-1.68408
354.9636905,-1.689851
354.9676904,-1.695529
354.9716904,-1.701115
354.9756904,-1.706608
354.9796904,-1.712011
354.9836904,-1.717325
354.9876904,-1.722545
354.9916904,-1.727676
354.9956904,-1.732715
354.9996904,-1.737662
355.0036904,-1.742519
355.0076904,-1.747286
355.0116904,-1.751963
355.0156904,-1.75655
355.0196904,-1.761047
355.0236904,-1.765452
355.0276904,-1.769766
355.0316904,-1.773995
355.0356904,-1.77813
355.0396904,-1.782173
355.0436904,-1.786132
355.0476904,-1.789998
355.0516904,-1.793774
355.0556904,-1.797462
355.0596904,-1.801062
355.0636904,-1.804569
355.0676904,-1.807993
355.0716904,-1.811326
355.0756904,-1.814571
355.0796904,-1.817726
355.0836904,-1.820793
355.0876904,-1.823769
355.0916904,-1.826663
355.0956904,-1.829463
355.0996904,-1.832178
355.1036904,-1.834806
355.1076904,-1.837343
355.1116904,-1.839796
355.1156904,-1.842155
355.1196904,-1.844435
355.1236904,-1.846622
355.1276904,-1.848726
355.1316904,-1.850739
355.1356904,-1.852667
355.1396904,-1.854504
355.1436904,-1.856259
355.1476904,-1.857925
355.1516904,-1.859505
355.1556904,-1.861001
355.1596904,-1.862405
355.1636904,-1.863726
355.1676904,-1.86496
355.1716904,-1.866107
355.1756904,-1.867165
355.1796904,-1.868142
355.1836904,-1.86903
355.1876904,-1.869832
355.1916904,-1.870547
355.1956904,-1.871179
355.1996904,-1.871721
355.2036904,-1.87218
355.2076904,-1.872549
355.2116904,-1.872839
355.2156904,-1.87304
355.2196904,-1.873151
355.2236904,-1.873182
355.2276904,-1.873122
355.2316904,-1.87298
355.2356904,-1.872752
355.2396904,-1.872438
355.2436904,-1.872036
355.2476904,-1.871551
355.2516904,-1.870981
355.2556904,-1.870323
355.2596904,-1.86958
355.2636904,-1.868751
355.2676904,-1.867838
355.2716904,-1.866836
355.2756904,-1.865753
355.2796904,-1.864583
355.2836904,-1.863326
355.2876904,-1.861986
355.2916904,-1.860557
355.2956904,-1.859042
355.2996904,-1.857445
355.3036904,-1.855758
355.3076904,-1.853989
355.3116904,-1.852132
355.3156904,-1.850194
355.3196904,-1.848165
355.3236904,-1.846053
355.3276904,-1.843856
355.3316904,-1.841572
355.3356904,-1.839203
355.3396904,-1.836745
355.3436904,-1.834205
355.3476904,-1.83158
355.3516904,-1.828868
355.3556904,-1.826066
355.3596904,-1.823186
355.3636904,-1.820215
355.3676904,-1.817162
355.3716904,-1.814021
355.3756904,-1.810793
355.3796904,-1.80748
355.3836904,-1.804081
355.3876904,-1.8006
355.3916904,-1.79703
355.3956904,-1.793375
355.3996904,-1.789632
355.4036904,-1.785805
355.4076904,-1.781895
355.4116904,-1.777893
355.4156904,-1.773811
355.4196904,-1.769642
355.4236904,-1.765387
355.4276904,-1.761045
355.4316904,-1.756619
355.4356904,-1.752104
355.4396904,-1.747502
355.4436904,-1.742818
355.4476904,-1.738049
355.4516904,-1.733192
355.4556904,-1.728252
355.4596904,-1.723227
355.4636904,-1.718113
355.4676904,-1.712916
355.4716904,-1.707632
355.4756904,-1.702262
355.4796904,-1.69681
355.4836904,-1.691271
355.4876904,-1.68565
355.4916904,-1.679939
355.4956904,-1.674143
355.4996904,-1.668266
355.5036904,-1.6623
355.5076904,-1.65625
355.5116904,-1.650117
355.5156904,-1.643898
355.5196904,-1.637596
355.5236904,-1.631209
355.5276904,-1.624736
355.5316904,-1.618178
355.5356904,-1.611542
355.5396904,-1.604817
355.5436904,-1.598009
355.5476904,-1.591119
355.5516904,-1.584143
355.5556904,-1.577086
355.5596904,-1.569945
355.5636904,-1.562722
355.5676904,-1.555415
355.5716904,-1.548027
355.5756904,-1.540555
355.5796904,-1.533001
355.5836904,-1.525366
355.5876904,-1.517651
355.5916904,-1.50985
355.5956904,-1.501967
355.5996904,-1.494
355.6036904,-1.485959
355.6076904,-1.477837
355.6116904,-1.469633
355.6156904,-1.461353
355.6196904,-1.452991
355.6236904,-1.44455
355.6276904,-1.43603
355.6316904,-1.42743
355.6356904,-1.418753
355.6396904,-1.410001
355.6436904,-1.401168
355.6476904,-1.392258
355.6516904,-1.383271
355.6556904,-1.374207
355.6596904,-1.365065
355.6636904,-1.355851
355.6676904,-1.34656
355.6716904,-1.337198
355.6756904,-1.327761
355.6796904,-1.318258
355.6836904,-1.308681
355.6876904,-1.299034
355.6916904,-1.289319
355.6956904,-1.279537
355.6996904,-1.269682
355.7036904,-1.25976
355.7076904,-1.249766
355.7116904,-1.239707
355.7156904,-1.229587
355.7196904,-1.219398
355.7236904,-1.209143
355.7276904,-1.198823
355.7316904,-1.188442
355.7356904,-1.177995
355.7396904,-1.167485
355.7436904,-1.156913
355.7476904,-1.146277
355.7516904,-1.135584
355.7556904,-1.124827
355.7596904,-1.114009
355.7636904,-1.103137
355.7676904,-1.092203
355.7716904,-1.081211
355.7756904,-1.070163
355.7796904,-1.059054
355.7836904,-1.047896
355.7876904,-1.036681
355.7916904,-1.025413
355.7956904,-1.01409
355.7996904,-1.002718
355.8036904,-0.9912897
355.8076904,-0.9798124
355.8116904,-0.9682872
355.8156904,-0.9567094
355.8196904,-0.9450851
355.8236904,-0.9334113
355.8276904,-0.9216899
355.8316904,-0.9099265
355.8356904,-0.8981155
355.8396904,-0.8862628
355.8436904,-0.874364
355.8476904,-0.8624204
355.8516904,-0.8504406
355.8556904,-0.8384193
355.8596904,-0.8263588
355.8636904,-0.8142578
355.8676904,-0.8021187
355.8716904,-0.7899466
355.8756904,-0.7777317
355.8796904,-0.7654874
355.8836904,-0.7532071
355.8876904,-0.7408904
355.8916904,-0.7285476
355.8956904,-0.7161711
355.8996904,-0.7037655
355.9036904,-0.6913319
355.9076904,-0.6788677
355.9116904,-0.6663761
355.9156904,-0.6538616
355.9196904,-0.6413204
355.9236904,-0.6287556
355.9276904,-0.6161646
355.9316904,-0.6035537
355.9356904,-0.5909228
355.9396904,-0.5782722
355.9436904,-0.5656013
355.9476904,-0.5529119
355.9516904,-0.5402066
355.9556904,-0.5274848
355.9596904,-0.5147491
355.9636904,-0.5019972
355.9676904,-0.4892364
355.9716904,-0.4764606
355.9756904,-0.4636757
355.9796904,-0.4508784
355.9836904,-0.4380736
355.9876904,-0.4252609
355.9916904,-0.4124425
355.9956904,-0.3996184
355.9996904,-0.3867864
356.0036904,-0.3739528
356.0076904,-0.3611184
356.0116904,-0.3482804
356.0156904,-0.3354434
356.0196904,-0.3226044
356.0236904,-0.3097667
356.0276904,-0.2969348
356.0316904,-0.2841069
356.0356904,-0.2712785
356.0396904,-0.2584562
356.0436904,-0.245644
356.0476904,-0.2328379
356.0516904,-0.2200391
356.0556904,-0.2072538
356.0596904,-0.1944728
356.0636904,-0.1817059
356.0676904,-0.1689506
356.0716904,-0.1562086
356.0756904,-0.1434815
356.0796904,-0.1307676
356.0836904,-0.1180718
356.0876904,-0.1053906
356.0916904,-0.09272896
356.0956904,-0.08008674
356.0996904,-0.06746261
356.1036904,-0.05486093
356.1076904,-0.04228049
356.1116904,-0.02971981
356.1156904,-0.01718503
356.1196904,-0.00467315
356.1236904,0.00781441
356.1276904,0.02027385
356.1316904,0.03270965
356.1356904,0.04511524
356.1396904,0.0574943
356.1436904,0.06984175
356.1476904,0.08216649
356.1516904,0.09445417
356.1556904,0.106712
356.1596904,0.1189353
356.1636904,0.1311291
356.1676904,0.1432867
356.1716904,0.1554114
356.1756904,0.1675026
356.1796904,0.1795544
356.1836904,0.1915727
356.1876904,0.2035532
356.1916904,0.2154937
356.1956904,0.2273983
356.1996904,0.2392599
356.2036904,0.2510868
356.2076904,0.2628703
356.2116904,0.2746114
356.2156904,0.2863122
356.2196904,0.2979701
356.2236904,0.3095885
356.2276904,0.3211594
356.2316904,0.3326882
356.2356904,0.3441728
356.2396904,0.3556088
356.2436904,0.3670028
356.2476904,0.3783528
356.2516904,0.3896556
356.2556904,0.4009074
356.2596904,0.4121147
356.2636904,0.423272
356.2676904,0.4343812
356.2716904,0.445444
356.2756904,0.4564547
356.2796904,0.4674197
356.2836904,0.4783332
356.2876904,0.4891941
356.2916904,0.500007
356.2956904,0.5107648
356.2996904,0.5214755
356.3036904,0.5321351
356.3076904,0.5427395
356.3116904,0.553295
356.3156904,0.5637963
356.3196904,0.5742433
356.3236904,0.5846406
356.3276904,0.5949872
356.3316904,0.6052734
356.3356904,0.6155096
356.3396904,0.6256943
356.3436904,0.6358229
356.3476904,0.6458985
356.3516904,0.6559168
356.3556904,0.6658838
356.3596904,0.6757919
356.3636904,0.6856475
356.3676904,0.6954538
356.3716904,0.7052009
356.3756904,0.7148942
356.3796904,0.7245307
356.3836904,0.7341133
356.3876904,0.7436441
356.3916904,0.7531186
356.3956904,0.7625367
356.3996904,0.7719009
356.4036904,0.7812089
356.4076904,0.7904639
356.4116904,0.7996618
356.4156904,0.8088053
356.4196904,0.8178972
356.4236904,0.82693
356.4276904,0.8359091
356.4316904,0.8448361
356.4356904,0.8537093
356.4396904,0.8625241
356.4436904,0.8712891
356.4476904,0.8799986
356.4516904,0.8886548
356.4556904,0.8972585
356.4596904,0.9058032
356.4636904,0.9143011
356.4676904,0.922739
356.4716904,0.9311182
356.4756904,0.9394422
356.4796904,0.9477118
356.4836904,0.955924
356.4876904,0.9640799
356.4916904,0.9721816
356.4956904,0.9802285
356.4996904,0.9882193
356.5036904,0.9961534
356.5076904,1.004033
356.5116904,1.011863
356.5156904,1.019632
356.5196904,1.02735
356.5236904,1.035015
356.5276904,1.042625
356.5316904,1.050184
356.5356904,1.057689
356.5396904,1.06514
356.5436904,1.072539
356.5476904,1.079887
356.5516904,1.087183
356.5556904,1.094423
356.5596904,1.101614
356.5636904,1.108753
356.5676904,1.115841
356.5716904,1.122881
356.5756904,1.129871
356.5796904,1.136805
356.5836904,1.143696
356.5876904,1.150532
356.5916904,1.157319
356.5956904,1.164059
356.5996904,1.17075
356.6036904,1.177389
356.6076904,1.183984
356.6116904,1.190526
356.6156904,1.197024
356.6196904,1.203474
356.6236904,1.209872
356.6276904,1.216229
356.6316904,1.222535
356.6356904,1.228796
356.6396904,1.23501
356.6436904,1.241176
356.6476904,1.247301
356.6516904,1.253382
356.6556904,1.259411
356.6596904,1.265396
356.6636904,1.271338
356.6676904,1.277234
356.6716904,1.283086
356.6756904,1.288891
356.6796904,1.294656
356.6836904,1.300374
356.6876904,1.306051
356.6916904,1.311681
356.6956904,1.31727
356.6996904,1.322816
356.7036904,1.328317
356.7076904,1.33378
356.7116904,1.339197
356.7156904,1.344571
356.7196904,1.349905
356.7236904,1.355196
356.7276904,1.360443
356.7316904,1.365651
356.7356904,1.370818
356.7396904,1.375945
356.7436904,1.38103
356.7476904,1.386074
356.7516904,1.391075
356.7556904,1.396037
356.7596904,1.400958
356.7636904,1.405839
356.7676904,1.410678
356.7716904,1.41548
356.7756904,1.420239
356.7796904,1.424957
356.7836904,1.429637
356.7876904,1.43428
356.7916904,1.438879
356.7956904,1.443438
356.7996904,1.44796
356.8036904,1.45244
356.8076904,1.456882
356.8116904,1.461287
356.8156904,1.46565
356.8196904,1.469975
356.8236904,1.474257
356.8276904,1.478501
356.8316904,1.482708
356.8356904,1.486876
356.8396904,1.491003
356.8436904,1.495092
356.8476904,1.499146
356.8516904,1.503158
356.8556904,1.50713
356.8596904,1.511059
356.8636904,1.51495
356.8676904,1.518803
356.8716904,1.522613
356.8756904,1.526385
356.8796904,1.530118
356.8836904,1.533811
356.8876904,1.537466
356.8916904,1.54108
356.8956904,1.544652
356.8996904,1.548185
356.9036904,1.551679
356.9076904,1.55513
356.9116904,1.558543
356.9156904,1.561918
356.9196904,1.565246
356.9236904,1.568536
356.9276904,1.571784
356.9316904,1.574995
356.9356904,1.578158
356.9396904,1.581286
356.9436904,1.584368
356.9476904,1.587407
356.9516904,1.59041
356.9556904,1.593364
356.9596904,1.596277
356.9636904,1.599151
356.9676904,1.60198
356.9716904,1.604766
356.9756904,1.607506
356.9796904,1.610206
356.9836904,1.612862
356.9876904,1.615471
356.9916904,1.618039
356.9956904,1.620559
356.9996904,1.623038
357.0036904,1.625467
357.0076904,1.627854
357.0116904,1.630198
357.0156904,1.632488
357.0196904,1.634738
357.0236904,1.636938
357.0276904,1.639094
357.0316904,1.641202
357.0356904,1.643259
357.0396904,1.645272
357.0436904,1.647234
357.0476904,1.64915
357.0516904,1.651015
357.0556904,1.652834
357.0596904,1.6546
357.0636904,1.656319
357.0676904,1.657987
357.0716904,1.659601
357.0756904,1.661167
357.0796904,1.662683
357.0836904,1.664147
357.0876904,1.665555
357.0916904,1.666913
357.0956904,1.668218
357.0996904,1.669472
357.1036904,1.670669
357.1076904,1.671816
357.1116904,1.672905
357.1156904,1.673942
357.1196904,1.674921
357.1236904,1.675844
357.1276904,1.676715
357.1316904,1.677527
357.1356904,1.678284
357.1396904,1.678982
357.1436904,1.679622
357.1476904,1.680206
357.1516904,1.680734
357.1556904,1.681197
357.1596904,1.681605
357.1636904,1.681951
357.1676904,1.682241
357.1716904,1.682466
357.1756904,1.682631
357.1796904,1.682738
357.1836904,1.682781
357.1876904,1.682763
357.1916904,1.682682
357.1956904,1.682536
357.1996904,1.682329
357.2036904,1.682059
357.2076904,1.681724
357.2116904,1.681323
357.2156904,1.68086
357.2196904,1.680329
357.2236904,1.679735
357.2276904,1.679076
357.2316904,1.678346
357.2356904,1.677552
357.2396904,1.676688
357.2436904,1.675759
357.2476904,1.674761
357.2516904,1.673694
357.2556904,1.672559
357.2596904,1.671355
357.2636904,1.670081
357.2676904,1.668738
357.2716904,1.667324
357.2756904,1.66584
357.2796904,1.664282
357.2836904,1.662653
357.2876904,1.660955
357.2916904,1.659181
357.2956904,1.657337
357.2996904,1.655421
357.3036904,1.65343
357.3076904,1.651366
357.3116904,1.649227
357.3156904,1.647017
357.3196904,1.64473
357.3236904,1.64237
357.3276904,1.639934
357.3316904,1.637421
357.3356904,1.634835
357.3396904,1.632168
357.3436904,1.62943
357.3476904,1.626616
357.3516904,1.623719
357.3556904,1.620749
357.3596904,1.617701
357.3636904,1.614575
357.3676904,1.611372
357.3716904,1.608091
357.3756904,1.604729
357.3796904,1.601295
357.3836904,1.597773
357.3876904,1.594177
357.3916904,1.590502
357.3956904,1.586746
357.3996904,1.582911
357.4036904,1.578994
357.4076904,1.575002
357.4116904,1.570924
357.4156904,1.566768
357.4196904,1.562534
357.4236904,1.558216
357.4276904,1.553817
357.4316904,1.549341
357.4356904,1.544777
357.4396904,1.540138
357.4436904,1.535417
357.4476904,1.530611
357.4516904,1.525729
357.4556904,1.520758
357.4596904,1.515711
357.4636904,1.510581
357.4676904,1.505368
357.4716904,1.500073
357.4756904,1.494693
357.4796904,1.489234
357.4836904,1.483694
357.4876904,1.478072
357.4916904,1.472368
357.4956904,1.466586
357.4996904,1.460718
357.5036904,1.454769
357.5076904,1.44874
357.5116904,1.442626
357.5156904,1.436432
357.5196904,1.430156
357.5236904,1.423799
357.5276904,1.417359
357.5316904,1.41084
357.5356904,1.404238
357.5396904,1.397554
357.5436904,1.39079
357.5476904,1.383946
357.5516904,1.377021
357.5556904,1.370013
357.5596904,1.362924
357.5636904,1.355756
357.5676904,1.348512
357.5716904,1.341184
357.5756904,1.333775
357.5796904,1.32629
357.5836904,1.31872
357.5876904,1.311078
357.5916904,1.303353
357.5956904,1.295548
357.5996904,1.287665
357.6036904,1.279709
357.6076904,1.27167
357.6116904,1.263554
357.6156904,1.255361
357.6196904,1.24709
357.6236904,1.238741
357.6276904,1.230319
357.6316904,1.221821
357.6356904,1.213246
357.6396904,1.204598
357.6436904,1.195869
357.6476904,1.187071
357.6516904,1.178196
357.6556904,1.169248
357.6596904,1.160229
357.6636904,1.151134
357.6676904,1.141968
357.6716904,1.132729
357.6756904,1.123416
357.6796904,1.114035
357.6836904,1.10458
357.6876904,1.095056
357.6916904,1.085464
357.6956904,1.075799
357.6996904,1.066068
357.7036904,1.056265
357.7076904,1.046396
357.7116904,1.036461
357.7156904,1.026457
357.7196904,1.016384
357.7236904,1.00625
357.7276904,0.9960474
357.7316904,0.985781
357.7356904,0.9754481
357.7396904,0.9650567
357.7436904,0.9546002
357.7476904,0.9440789
357.7516904,0.9334936
357.7556904,0.922848
357.7596904,0.9121433
357.7636904,0.9013808
357.7676904,0.8905551
357.7716904,0.8796694
357.7756904,0.8687264
357.7796904,0.8577267
357.7836904,0.8466713
357.7876904,0.8355588
357.7916904,0.8243897
357.7956904,0.8131649
357.7996904,0.8018847
357.8036904,0.790552
357.8076904,0.7791686
357.8116904,0.7677304
357.8156904,0.7562397
357.8196904,0.7446986
357.8236904,0.7331057
357.8276904,0.7214676
357.8316904,0.7097784
357.8356904,0.698042
357.8396904,0.6862596
357.8436904,0.6744283
357.8476904,0.6625519
357.8516904,0.6506315
357.8556904,0.6386661
357.8596904,0.6266559
357.8636904,0.6146054
357.8676904,0.6025114
357.8716904,0.5903775
357.8756904,0.5782006
357.8796904,0.5659858
357.8836904,0.5537323
357.8876904,0.5414435
357.8916904,0.5291136
357.8956904,0.5167473
357.8996904,0.5043474
357.9036904,0.4919128
357.9076904,0.4794438
357.9116904,0.4669419
357.9156904,0.4544089
357.9196904,0.4418428
357.9236904,0.4292463
357.9276904,0.4166207
357.9316904,0.4039653
357.9356904,0.3912816
357.9396904,0.3785709
357.9436904,0.3658328
357.9476904,0.3530748
357.9516904,0.3402864
357.9556904,0.3274763
357.9596904,0.3146439
357.9636904,0.3017876
357.9676904,0.2889127
357.9716904,0.2760185
357.9756904,0.2631
357.9796904,0.2501684
357.9836904,0.2372192
357.9876904,0.2242532
357.9916904,0.2112678
357.9956904,0.1982693
357.9996904,0.1852559
358.0036904,0.1722318
358.0076904,0.1591962
358.0116904,0.1461436
358.0156904,0.1330857
358.0196904,0.1200184
358.0236904,0.1069385
358.0276904,0.09385733
358.0316904,0.08076433
358.0356904,0.0676693
358.0396904,0.05456572
358.0436904,0.04146224
358.0476904,0.02835314
358.0516904,0.01524042
358.0556904,0.00213057
358.0596904,-0.01098404
358.0636904,-0.02409482
358.0676904,-0.03720159
358.0716904,-0.05031121
358.0756904,-0.06341534
358.0796904,-0.07651316
358.0836904,-0.08960951
358.0876904,-0.1026962
358.0916904,-0.1157807
358.0956904,-0.1288518
358.0996904,-0.1419185
358.1036904,-0.1549731
358.1076904,-0.1680184
358.1116904,-0.1810467
358.1156904,-0.1940688
358.1196904,-0.2070744
358.1236904,-0.2200668
358.1276904,-0.2330408
358.1316904,-0.2460015
358.1356904,-0.2589435
358.1396904,-0.2718704
358.1436904,-0.2847732
358.1476904,-0.2976606
358.1516904,-0.3105246
358.1556904,-0.3233679
358.1596904,-0.3361891
358.1636904,-0.3489875
358.1676904,-0.3617595
358.1716904,-0.3745047
358.1756904,-0.3872285
358.1796904,-0.3999216
358.1836904,-0.4125868
358.1876904,-0.4252254
358.1916904,-0.4378312
358.1956904,-0.450408
358.1996904,-0.4629521
358.2036904,-0.4754639
358.2076904,-0.4879419
358.2116904,-0.500385
358.2156904,-0.5127953
358.2196904,-0.5251694
358.2236904,-0.5375068
358.2276904,-0.5498038
358.2316904,-0.5620615
358.2356904,-0.5742831
358.2396904,-0.5864621
358.2436904,-0.5986021
358.2476904,-0.6106983
358.2516904,-0.6227506
358.2556904,-0.6347607
358.2596904,-0.6467292
358.2636904,-0.6586485
358.2676904,-0.6705215
358.2716904,-0.6823436
358.2756904,-0.6941256
358.2796904,-0.705852
358.2836904,-0.7175329
358.2876904,-0.7291616
358.2916904,-0.7407392
358.2956904,-0.7522658
358.2996904,-0.7637386
358.3036904,-0.7751603
358.3076904,-0.7865243
358.3116904,-0.797833
358.3156904,-0.809086
358.3196904,-0.82028
358.3236904,-0.8314189
358.3276904,-0.8424975
358.3316904,-0.8535165
358.3356904,-0.8644781
358.3396904,-0.8753778
358.3436904,-0.8862168
358.3476904,-0.8969897
358.3516904,-0.9077019
358.3556904,-0.918351
358.3596904,-0.9289337
358.3636904,-0.9394529
358.3676904,-0.9499061
358.3716904,-0.9602899
358.3756904,-0.9706064
358.3796904,-0.980856
358.3836904,-0.9910374
358.3876904,-1.001148
358.3916904,-1.011189
358.3956904,-1.021156
358.3996904,-1.031051
358.4036904,-1.040878
358.4076904,-1.050629
358.4116904,-1.060307
358.4156904,-1.06991
358.4196904,-1.079439
358.4236904,-1.08889
358.4276904,-1.098265
358.4316904,-1.107564
358.4356904,-1.116783
358.4396904,-1.12593
358.4436904,-1.134991
358.4476904,-1.143974
358.4516904,-1.152874
358.4556904,-1.161698
358.4596904,-1.170437
358.4636904,-1.179097
358.4676904,-1.187672
358.4716904,-1.196163
358.4756904,-1.204572
358.4796904,-1.212897
358.4836904,-1.221135
358.4876904,-1.22929
358.4916904,-1.237355
358.4956904,-1.245335
358.4996904,-1.253235
358.5036903,-1.261038
358.5076903,-1.268756
358.5116903,-1.276383
358.5156903,-1.283923
358.5196903,-1.291372
358.5236903,-1.298728
358.5276903,-1.306
358.5316903,-1.313175
358.5356903,-1.320258
358.5396903,-1.327254
358.5436903,-1.334151
358.5476903,-1.340958
358.5516903,-1.347671
358.5556903,-1.354287
358.5596903,-1.360815
358.5636903,-1.367242
358.5676903,-1.373578
358.5716903,-1.379813
358.5756903,-1.385959
358.5796903,-1.392004
358.5836903,-1.397952
358.5876903,-1.403804
358.5916903,-1.409559
358.5956903,-1.415213
358.5996903,-1.420774
358.6036903,-1.426231
358.6076903,-1.431591
358.6116903,-1.436852
358.6156903,-1.442012
358.6196903,-1.447075
358.6236903,-1.452036
358.6276903,-1.456895
358.6316903,-1.461652
358.6356903,-1.466313
358.6396903,-1.470867
358.6436903,-1.475323
358.6476903,-1.479679
358.6516903,-1.483929
358.6556903,-1.488076
358.6596903,-1.492122
358.6636903,-1.496065
358.6676903,-1.499909
358.6716903,-1.503648
358.6756903,-1.507285
358.6796903,-1.510816
358.6836903,-1.51424
358.6876903,-1.517563
358.6916903,-1.520778
358.6956903,-1.523893
358.6996903,-1.526904
358.7036903,-1.529812
358.7076903,-1.532611
358.7116903,-1.535306
358.7156903,-1.537896
358.7196903,-1.540384
358.7236903,-1.542763
358.7276903,-1.545037
358.7316903,-1.54721
